1279,7,amex_03_a.xml,8,caller,going to Los Angeles. um there's an eight o'clock i believe United flight. ,"로스 앤젤레스에 갈거야. 음, 8시에 유나이티드 항공이 있다고 생각 하네.",expressOpinion,number-time-airline
1280,8,amex_03_a.xml,9,agent,that's 8 a m? ,8 미터 야?,reqInfo,enum
1281,9,amex_03_a.xml,10,caller,right. ,맞아.,answer-acknowledge,none
1282,10,amex_03_a.xml,11,agent,okay i've got that. and returning on what day? ,알았어. 그리고 어느 날에 돌아 오는가?,reqInfo,day
1283,11,amex_03_a.xml,12,caller,same day. ,같은 날.,answer-state,day
1284,12,amex_03_a.xml,13,agent,and about what time? ,그리고 몇시에요?,reqInfo,time
1285,13,amex_03_a.xml,14,caller,at 6 o'clock. ,6시에.,answer-refer,time-enum
1286,14,amex_03_a.xml,15,agent,again on United here? ,다시 유나이티드에서?,reqInfo,location-airline
1287,15,amex_03_a.xml,16,caller,sure why not. ,왜 안돼.,reqInfo,none
1288,16,amex_03_a.xml,17,agent,okay. we have you confirmed on United flight 1 1 0 3. ,예. 우리는 유나이티드 항공 1 1 0 3에서 확인했습니다.,state,enum-confirm-airline
1289,17,amex_03_a.xml,18,caller,mhm ,mhm,acknowledge,none
1290,18,amex_03_a.xml,19,agent,"that's on the 12th of May. out of San Francisco at 8 a m, into Los Angeles at 9:19 a m. returning on the same day on United flight 1 0 4 4. leaving Los Angeles at 6 p m, and getting into San Francisco at 7:13 p m. ","그것은 5 월 12 일입니다. 샌프란시스코에서 8시에, 로스 앤젤레스에서 9시 19 분에 같은 날에 유나이티드 항공으로 돌아 왔습니다. 1 0 4 4. 로스 앤젤레스를 6 pm, 샌프란시스코로 7시 13 분에 도착합니다.",state,location_US-time-enum
1291,19,amex_03_a.xml,20,caller,okay very good ,"좋아, 아주 좋아.",approve,none
1292,20,amex_03_a.xml,21,agent,and the fare on this is a 198 dollars ,이것에 대한 요금은 198 달러입니다.,state,enum
1293,21,amex_03_a.xml,22,caller,you're kidding. what happened to the 78 dollar fares or those sort of things ,너 농담하는거야. 78 달러의 운임이나 그러한 일들에 무슨 일이 일어 났는지,reqInfo,enum
1294,22,amex_03_a.xml,23,agent,those you need to stay over a Saturday night for ,토요일 밤에 머물 필요가있는 사람들.,answer-stateConstraint,day
1295,23,amex_03_a.xml,24,caller,uhm well can't do that ,"음, 잘 할 수 없어.",state,none
1296,24,amex_03_a.xml,25,agent,yeah ,네,acknowledge,none
1297,25,amex_03_a.xml,26,caller,or okay very good thank you ,또는 아주 좋습니다.,thank,none
1298,26,amex_03_a.xml,27,agent,thank you ,고맙습니다,thank,none
1299,27,amex_03_a.xml,28,caller,bye ,안녕,bye,none
3155,0,amex_03_b.xml,1,caller,hi this is C i need to make some um uh travel arrangements please. ,"안녕하세요, C 님, 여행 준비를 좀 도와주세요.",direct-state,none
3156,1,amex_03_b.xml,2,agent,now what's the passenger's last name? ,승객의 성이 뭐니?,reqInfo,name
3157,2,amex_03_b.xml,3,caller,it's DDD D D D. ,그것은 DDD D D입니다.,answer-state,none
3158,3,amex_03_b.xml,4,agent,and first name? ,이름?,reqInfo,name
3159,4,amex_03_b.xml,5,caller,is DDD D D D. ,DDD D D입니다.,answer-state,none
3160,5,amex_03_b.xml,6,agent,okay what day would he like to travel? ,"좋아, 어느 날 여행을하고 싶니?",reqInfo,day
3161,6,amex_03_b.xml,7,caller,he needs to go on Tuesday May 9th. ,그는 5 월 9 일 화요일에 갈 필요가있다.,answer-stateConstraint,month-day
3162,7,amex_03_b.xml,8,agent,mhm ,mhm,acknowledge,none
3163,8,amex_03_b.xml,9,caller,"from San Fran to Philadelphia, on United flight 94. that's the 1:30 to 9:39 non-stop. ","샌프란시스코에서 필라델피아까지, 유나이티드 항공편 94 번. 논스톱은 1:30 - 9:39입니다.",state,enum
3164,9,amex_03_b.xml,10,agent,okay i've got that for him. and returning when? ,"알았어, 그를 위해서있어. 언제 돌아 오는거야?",reqInfo,time
3165,10,amex_03_b.xml,11,caller,uh let's leave the return open right now. he needs to figure that out. ,이제 수익을 열어 두자. 그는 그것을 알아낼 필요가있다.,elab-stateConstraint,none
3166,11,amex_03_b.xml,12,agent,and ohh shall we wait on anything else until we know what eh what day he's returning? ,"오, 그가 돌아 오는 날을 우리가 알기 전까지 다른 것을 기다려야할까요?",reqInfo,day
3167,12,amex_03_b.xml,13,caller,"yeah if we could. he's got um, as long as he's got a slot on that flight, we're okay. ","우리가 할 수 있다면 그래. 그는 음, 그 비행기에 슬롯이있는 한 우리는 예.",state,none
3168,13,amex_03_b.xml,14,agent,okay. ,예.,acknowledge,none
3169,14,amex_03_b.xml,15,caller,we should know sometime this afternoon. ,우리는 오늘 오후 언젠가 알아야한다.,predict,time
3170,15,amex_03_b.xml,16,agent,okay if you want to give me a call back. ,네가 나에게 전화를 돌려주고 싶다면.,suggest,none
3171,16,amex_03_b.xml,17,caller,great will do. ,위대한 것입니다.,stateIntent,none
3172,17,amex_03_b.xml,18,agent,okay. ,예.,acknowledge,none
3173,18,amex_03_b.xml,19,caller,okay great. thanks. ,좋아. 감사.,thank,none
3174,19,amex_03_b.xml,20,agent,thank you. C ,고맙습니다. 기음,refer,none
3175,20,amex_03_b.xml,21,caller,mhm. bye bye. ,mhm. 안녕.,bye,none
3398,0,amex_03_c.xml,1,agent,"American Express, A speaking. ","아메리칸 익스프레스, 말하기.",identifySelf,none
3399,1,amex_03_c.xml,2,caller,eh yes i'd like to make a reserv... some reservations please. ,"네, 예약을하고 싶습니다 ... 예약 해주세요.",direct-stateIntent,none
3400,2,amex_03_c.xml,3,agent,and what's the passenger's last name? ,승객의 성이 뭐니?,reqInfo,name
3401,3,amex_03_c.xml,4,caller,and we need to do the same thing we've done once or twice before. and it's gonna be for May 11 if you're at that point yet. ,우리는 이전에 한 두 번 해본 것과 똑같은 일을해야합니다. 당신이 아직 그 시점에 있다면 5 월 11 일이 될 것입니다.,state,month-enum
3402,4,amex_03_c.xml,5,agent,okay. May 11th you said? ,예. 5 월 11 일에 당신이 말 했나요?,reqConfirm,none
3403,5,amex_03_c.xml,6,caller,mhm ,mhm,confirm-acknowledge,none
3404,6,amex_03_c.xml,7,agent,San Francisco to? ,샌프란시스코까지?,reqInfo,location_US
3405,7,amex_03_c.xml,8,caller,"nope. nope not that easy now i...... don't ask me why he wants to do this, but this is his route. he wants to take a Piedmont flight that leaves Phoenix aimed for Baltimore at 10:30 in the morning. and then he wants to connect with another Piedmont flight from Baltimore to New York. and then a Saudia flight to Riyadh. ",아니. 이제는 쉽지 않은데 ... 나는 왜 그가이 일을하고 싶어하는지 묻지 않는다. 그러나 이것은 그의 길이다. 그는 아침 10시 30 분에 볼티모어를 향해 피닉스를 출발시키는 피에몬테 비행을하고 싶어합니다. 볼티모어에서 뉴욕까지 피에몬테 항공과 연결되기를 원합니다. 리야드 (Riyadh)로 향하는 사우디 아 (Saudia) 비행.,state,to-location_int-airline
3406,8,amex_03_c.xml,9,agent,okay i show a a Piedmont flight f... at 9:25 a m. i don't show a 10:30 one. ,알았어. 피에몬테 비행을 보여줬다. 9시 25 분. 나는 10시 30 분을 보여주지 않는다.,state,number-enum
3407,9,amex_03_c.xml,10,caller,is that from Phoenix to Baltimore? ,피닉스에서 볼티모어까지?,reqInfo,location_US-to-location-from
3408,10,amex_03_c.xml,11,agent,yes. ,예.,answer-acknowledge,none
3409,11,amex_03_c.xml,12,caller,okay let's do that. ,"좋아, 그렇게하자.",suggest,none
3410,12,amex_03_c.xml,13,agent,okay. and what day from um? ,"예. 뭐야, 음?",reqInfo,day
3411,13,amex_03_c.xml,14,caller,all consecutive. ,모두 연속.,answer-state,none
3412,14,amex_03_c.xml,15,agent,okay. ,예.,acknowledge,none
3413,15,amex_03_c.xml,16,caller,or back-to-back as best as possible. ,또는 백투백을 가능한 한 최상으로 유지해야합니다.,state,none
3414,16,amex_03_c.xml,17,agent,aha. so Baltimore to Ji... to JFK? ,"아하. 볼티모어, 지, 그래서 ... JFK?",reqConfirm,location_US-location
3415,17,amex_03_c.xml,18,caller,wherever Saudia flies out of to Riyadh. ,Saudia가 리야드로 날아 오는 곳이면 어디든.,state,to-location_int-airline
3416,18,amex_03_c.xml,19,agent,one second. ,일초.,hold,none
3417,19,amex_03_c.xml,20,caller,"he just thinks that Baltimore is the most efficient route to get to JFK from Phoenix. and we're looking for economy, not business or first. ",그는 볼티모어가 피닉스에서 JFK로가는 가장 효율적인 경로라고 생각합니다. 우리는 비즈니스 나 처음이 아니라 경제를 찾고 있습니다.,state,none
3418,20,amex_03_c.xml,21,agent,"right you're looking for uh Saudi Arabian a... Airlines, ","바로 네가 사우디 아라비아를 찾는거야 ... 항공사,",reqConfirm,airline
3419,21,amex_03_c.xml,22,caller,"yeah using Saudi on the 11th or, i guess it'd probably at the night of the 11th. ",11 번 사우디 아라비아를 사용하거나 11 일 밤에 아마 사우디를 사용할 것입니다.,expressOpinion,none
3420,22,amex_03_c.xml,23,agent,right i... that's what i'm looking at. it is sold out. ,맞아. 내가 바라는거야. 그것은 매진되었습니다.,state,none
3421,23,amex_03_c.xml,24,caller,"that's not a good new, that's not good news. ",그것은 좋은 소식이 아닙니다. 그것은 좋은 소식이 아닙니다.,state,none
3422,24,amex_03_c.xml,25,agent,no it isn't. out of JFK um... ,아니야. JFK 음 ...,refer-abandon,none
3423,25,amex_03_c.xml,26,caller,is Friday open? ,금요일이 열려 있니?,reqInfo,day
3424,26,amex_03_c.xml,27,agent,let me check here. i'm showing economy on Pan Am is open. ,내가 여기서 확인하게 해줘. 나는 팬암에 경제를 보여주고있다.,answer-state,airline
3425,27,amex_03_c.xml,28,caller,on that Thursday? ,그 목요일에?,reqInfo,none
3426,28,amex_03_c.xml,29,agent,on the 11th yes. ,11 번째 예.,elab-acknowledge,none
3427,29,amex_03_c.xml,30,caller,"okay well, we have to get him to Riyadh one way or another. so, ","좋아, 우린 그를 리야드에 가야 해. 그래서,",init,none
3428,30,amex_03_c.xml,31,agent,okay ,예,acknowledge,none
3429,31,amex_03_c.xml,32,caller,let's sign him up with whatever we can. ,우리가 할 수있는대로 그에게 사인을하자.,suggest,none
3430,32,amex_03_c.xml,33,agent,okay one second here. okay and then returning from there? ,"여기 1 초. 좋아, 그럼 거기서 돌아온거야?",reqInfo,location
3431,33,amex_03_c.xml,34,caller,open. we don't know when t... he's gonna come back yet. ,열다. 우리는 언제 다시 올지 모르겠다.,elab-state,time
3432,34,amex_03_c.xml,35,agent,ok. ,예.,acknowledge,none
3433,35,amex_03_c.xml,36,caller,"but it'll be the same routing, if you have to estimate a price. ",가격을 산정해야한다면 동일한 경로가 될 것입니다.,stateCondition,none
3434,36,amex_03_c.xml,37,agent,okay. okay we've got him on Piedmont flight f... 11:54 on the 11th of May. ,예. 알았어. 피에몬테 비행장에서 그를 잡았어. 11 월 11 일 11시 54 분.,refer,month-date
3435,37,amex_03_c.xml,38,caller,okay eh Piedmont 11:54 ,"알았어, Piedmont 11:54",reqConfirm,location_US
3436,38,amex_03_c.xml,39,agent,mhm ,mhm,confirm-acknowledge,none
3437,39,amex_03_c.xml,40,caller,on 5 11 ,5 11에,refer,none
3438,40,amex_03_c.xml,41,agent,out of Phoenix at 9:25 a m into Baltimore at 4:56 p m ,피닉스에서 9시 25 분에 볼티모어로 4시 56 분에,refer,location_US-location-time-enum
3439,41,amex_03_c.xml,42,caller,okay. ,예.,acknowledge,none
3440,42,amex_03_c.xml,43,agent,same day on the 11th of May. it's Piedmont flight  45 35. ,5 월 11 일 같은 날. 그것은 Piedmont 비행 45 35입니다.,state,location_US-enum
3441,43,amex_03_c.xml,44,caller,45 35 ,45 35,echo-refer,enum
3442,44,amex_03_c.xml,45,agent,out of Baltimore at 5:55 p m ,볼티모어에서 5시 55 분에,refer,location_US-location-time-enum
3443,45,amex_03_c.xml,46,caller,5:55? ,5:55?,echo-reqConfirm,none
3444,46,amex_03_c.xml,47,agent,yes. ,예.,confirm-acknowledge,none
3445,47,amex_03_c.xml,48,caller,mhm. ,mhm.,acknowledge,none
3446,48,amex_03_c.xml,49,agent,into JFK at 7:10 p m ,7시 10 분에 JFK로,refer,time-enum
3447,49,amex_03_c.xml,50,caller,mhm. ,mhm.,acknowledge,none
3448,50,amex_03_c.xml,51,agent,ehm connecting there with PanAm flight 10 66 ,거기에 PanAm 편으로 연결되는 ehm 10 66,state,location-enum
3449,51,amex_03_c.xml,52,caller,mhm. ,mhm.,acknowledge,none
3450,52,amex_03_c.xml,53,agent,leaving JFK at 9:15 p m ,JFK를 오전 9시 15 분에 출발,state,time-enum
3451,53,amex_03_c.xml,54,caller,9:15? ,9시 15 분?,echo-reqConfirm,none
3452,54,amex_03_c.xml,55,agent,yes. ,예.,confirm-acknowledge,none
3453,55,amex_03_c.xml,56,caller,okay. ,예.,acknowledge,none
3454,56,amex_03_c.xml,57,agent,and getting into Riyadh at 7:15 p m the following day. ,다음날 7시 15 분에 리야드에 도착했다.,state,time-enum-day-location_int
3455,57,amex_03_c.xml,58,caller,yeah. ,네.,acknowledge,none
3456,58,amex_03_c.xml,59,agent,okay now if you want to look that up and i'll look at a couple of things on this and um give you a call back either today or tomorrow morning as far as faring goes. ,"좋아, 니가 그걸 보길 원한다면, 이것에 대해서 몇 가지를 살펴보고, 오늘 아침이나 내일 아침에 전화를 걸어 줄 것이다.",stateIntent,time-day
3457,59,amex_03_c.xml,60,caller,okay yeah. okay? ,알았어. 예?,reqConfirm,none
3458,60,amex_03_c.xml,61,agent,all righty. ,알았어.,confirm-agree,none
3459,61,amex_03_c.xml,62,caller,thank you very much. ,고마워요.,thank,none
3460,62,amex_03_c.xml,63,agent,sure thing. ,확실한 것.,state,none
3461,63,amex_03_c.xml,64,caller,bye bye. ,안녕.,bye,none
370,0,amex_06a.xml,1,agent,"this is A at American Express, can i help you? ",A 아메리칸 익스프레스에 있습니다. 제가 도와 드릴까요?,offer,none
371,1,amex_06a.xml,2,caller,oh yes A this is B. ,"오, 네,이게 B 야.",identifySelf,none
372,2,amex_06a.xml,3,agent,ok thanks what can i help you with? ,"알았어, 내가 너를 도울 수 있는게 뭐야?",reqInfo,none
373,3,amex_06a.xml,4,caller,well C is going to go to Ottawa. ,잘 C는 오타와에 갈 예정입니다.,answer-state,to-location_int
374,4,amex_06a.xml,5,agent,is this for a new reservation? ,새 예약을 위해 이거 야?,reqInfo,none
375,5,amex_06a.xml,6,caller,yes and i what i need right now are um choices. ,"네, 지금 제가 필요로하는 것은 음과 같은 선택입니다.",state,none
